overlap 1311877814.225379005.pcd 1311877814.991204594.pcd 1311877815.626325917.pcd 1311877816.191596080.pcd 1311877816.726856674.pcd 1311877817.230681042.pcd 1311877817.759971404.pcd 1311877818.289499370.pcd 1311877818.789311350.pcd 1311877819.329949190.pcd 1311877819.825314155.pcd 1311877820.325350410.pcd 1311877820.825342532.pcd 1311877821.325501568.pcd 1311877821.825323763.pcd 1311877822.325299053.pcd 1311877822.825124819.pcd 1311877823.325110720.pcd 1311877823.825152571.pcd 1311877824.325294664.pcd 1311877824.825291830.pcd 1311877825.325706314.pcd 1311877825.825235831.pcd 1311877826.325274483.pcd 1311877826.825260740.pcd 1311877827.325477449.pcd 1311877827.825228917.pcd 1311877828.325219855.pcd 1311877828.825255886.pcd 1311877829.325196674.pcd 1311877829.826436479.pcd 1311877830.325467473.pcd 1311877830.825327741.pcd 1311877831.325501186.pcd 1311877831.825165174.pcd 1311877832.325579491.pcd 1311877832.825341801.pcd 1311877833.325693964.pcd 1311877833.824972489.pcd 1311877834.325080360.pcd 1311877834.825085055.pcd 1311877835.325089147.pcd 1311877835.826887247.pcd 1311877836.325154830.pcd 1311877836.824952923.pcd 1311877841.418954814.pcd 1311877842.686819475.pcd 1311877844.054608279.pcd 1311877845.026382454.pcd 1311877846.192321762.pcd 1311877848.028878587.pcd 1311877849.529534428.pcd 1311877851.497032403.pcd 1311877852.830864546.pcd 1311877853.833211808.pcd 1311877855.032650349.pcd 1311877856.136239127.pcd 1311877857.237007878.pcd 1311877858.272134596.pcd 1311877859.239050928.pcd 1311877860.041779563.pcd 1311877861.108458085.pcd 1311877862.275977410.pcd 1311877863.306565849.pcd 1311877864.411226960.pcd 1311877865.546452001.pcd 1311877866.450704245.pcd 1311877867.817044363.pcd 1311877868.786553198.pcd 1311877869.685458052.pcd 1311877870.915736758.pcd 1311877872.053070236.pcd 1311877873.220221819.pcd 1311877874.786229144.pcd 1311877875.785934123.pcd 1311877877.292452926.pcd 1311877878.759775829.pcd 1311877880.158773919.pcd 1311877881.264290439.pcd 1311877882.495384969.pcd 1311877883.900238365.pcd 1311877885.570354119.pcd 1311877887.201421467.pcd 1311877888.702302063.pcd 1311877890.142269515.pcd 1311877891.241621506.pcd 1311877892.173677233.pcd 1311877893.206246226.pcd 1311877894.176908622.pcd 1311877895.045540991.pcd 1311877896.080359449.pcd 1311877897.280676270.pcd 1311877898.517846122.pcd 1311877899.379783080.pcd 1311877903.919481409.pcd 1311877904.989713554.pcd 1311877906.225730388.pcd 1311877907.357351063.pcd 1311877908.592193168.pcd 1311877909.858177170.pcd 1311877910.826013154.pcd 1311877912.329261111.pcd 1311877913.363138834.pcd 1311877914.498730397.pcd 1311877915.230230277.pcd 1311877916.466059355.pcd 1311877918.036662534.pcd 1311877919.305554825.pcd 1311877921.341264479.pcd 1311877922.909657718.pcd 1311877924.376777023.pcd 1311877925.844092644.pcd 1311877926.813168768.pcd output.pcd 
1311877836.325154830.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.674037579762029e-06 7.290335700773927e-05 0.00019568795828393172 0.00019568795828393172 0.0004911384051047698 0.0021333824471738436 0.02134917254689796 0.0005832268560619141 0.0032039106895506465 0.04127097410396019 0.0028317198669321883 0.0009707657538398966 0.0007328705888672737 0.0010244840168982308 0.0014465560837851423 0.0010244840168982308 0.0025976617207494465 0.003944455315997682 0.003902248109308991 0.006641879525284036 0.0071637140807078534 0.011138865547024583 0.00896327589316205 0.013072723017124616 0.09567222650689321 0.030174315763624296 0.049858222155713894 0.39909599837310406 0.19969380590056748 1.0 0.10754396264278507 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001116572467855375 0.0 0.0 0.0002992874656107191 0.0022293079169208693 0.0015616666474815727 0.0007712407767660838 0.0008940253780422763 0.000556367724532747 0.0011280835242250182 0.0010244840168982308 0.002712772284445877 0.0020835012029053906 0.001408185895886332 0.0 0.0 0.0 0.0 0.0 0.0 0.001093550355116089 0.002992874656107191 0.01892033965290328 0.01127316120467042 0.05307748092042407 0.03385017976433031 0.048703279499959715 0.07229710803893806 0.052958533337937756 0.04910616647289722 1.0 
1311877836.824952923.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0006983906484347272 0.00016410272067045502 0.0019577836210219403 0.010288858951803412 0.018887078246467022 0.0010609431708461976 0.019650346714701696 0.03071010681942213 0.015730963130316643 0.01001408230323893 0.0011906988104460922 0.004518549331949273 0.005445920520854403 0.0027897462513977356 0.007224336051841194 0.004568161782384527 0.006758742286218043 0.0513527025428289 0.008518076105498968 0.03220611301716209 0.04702115398559712 0.02388648671340414 0.30205967996153127 0.2704527326919334 0.2125359213222863 0.25010781167113816 0.33234998912342434 0.12437078055649904 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.19797657529071e-05 0.001751701134598578 0.0 0.0 0.0009235548465639561 0.002724868431597788 0.000553369639470139 0.0003740015494349905 0.001648659891386897 0.0008624933691051822 0.001824211639080872 0.0010265960897756373 0.02678309055035473 0.0019577836210219403 0.006697680808759269 0.0 0.0 0.0 0.0 0.0 0.0 0.0003930832611408574 0.021596681308700117 0.022695787902958047 0.011815395888272762 0.15313455278192276 0.09509180211501693 0.1013162564734707 0.058962489171128604 0.03438906083631326 0.008342524357804993 1.0 
1311877841.418954814.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.7476899521076776e-05 0.01488400799985757 3.560767464080758e-05 0.05234328172198715 0.04292505177949354 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.18923105226613177 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3738449760538388e-05 5.3411511961211374e-05 7.714996172174977e-05 0.0 3.560767464080758e-05 1.1869224880269194e-05 0.0004985074449713061 0.003341186803795778 0.006694242832471825 0.014824661875456223 0.01842103701417779 0.011934505617110675 0.006035500851616886 0.01649822258357418 0.03337032575087684 0.02551289888013863 0.04106751808573141 0.05647970659276096 0.055482691702818346 0.05786840590375245 0.06363091458312314 0.007566630861171611 0.0016735607081179564 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877842.686819475.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.31961383784257646 1.0 0.017998619284000133 0.0362383159648027 0.0 0.0018628707934733775 0.0 0.0 0.0 0.0 0.0 0.00015341288887427812 0.0002794306190210066 0.00020272417458386754 0.00019176611109284768 0.00020820320632937748 2.1916126982039733e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0010245789364103576 0.001232782142739735 0.0014464643808146224 6.026934920060927e-05 0.0008766450792815893 0.00034517899996712583 2.7395158727549667e-05 0.005489989809000954 0.00981294585620829 0.013286651982861589 0.02725270390216641 0.0010464950633923974 0.0006958370316797615 0.0029915513330484238 0.015056379236661296 0.008859594332489562 0.06780301785068543 0.1302858958764807 0.10810129633891098 0.15994937374667148 0.12955170562258236 0.08203206329377473 0.022727023680375203 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877844.054608279.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.025092575478492533 1.0 0.17104634191422508 0.029439320836971556 0.0023900725944716026 0.0003314233997667289 8.922937686027317e-05 0.0 4.4614688430136584e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00010834995761604599 0.020299683235712147 0.1212181084646811 0.13875805454464338 0.1390894779444101 0.13376758296738667 0.13436032097081563 0.0730214979062964 0.013333418313692247 0.024436102205877667 0.02406643764459939 0.003875104366503292 0.0007393291225565492 0.0006373526918590941 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877845.026382454.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06160975697375748 0.17661164298672605 1.0 0.10440428933235141 0.062449481795484346 0.04781042875361486 0.020800028739245236 0.009434555349990121 0.0011675318376951126 0.00026044940994737124 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008666678641352181 0.008868751459414797 0.006336105473030014 0.001688430657589855 0.0 5.837659188475563e-05 0.0006062184541878469 0.003439728414132524 0.0026718517054945845 0.0004535412138738706 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0009250444560199738 0.019744759578251576 0.008370305174860345 0.03610367682718733 0.008231099455750544 0.026601763871176333 0.0013651141486896701 0.009016938192660716 0.01355684083846748 0.015254252510193451 0.0837299947910118 0.08745711565750004 0.030257036624575646 0.0009070824277477412 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877846.192321762.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05553457826891182 0.1485319351307947 1.0 0.017096754149918028 0.0014482293842396317 0.0006117932712299435 0.00024854101643716453 0.00015294831780748587 9.559269862967867e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.779634931483933e-05 0.00010993160342413046 0.00021030393698529307 4.779634931483933e-06 0.0 0.0 0.0 1.43389047944518e-05 4.779634931483933e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11167139053919062 0.14356111480205141 0.15786178251705135 0.13586590256236228 0.16588200993208138 0.05198808914975074 0.0009750455260227224 0.07292289014965037 0.049564814239488386 0.043427762987463016 0.02735385071288255 0.04657754240731093 0.04445060486280058 0.023190788687560044 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877848.028878587.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005472428220783872 0.009324528532620564 0.19532157612920695 0.027187442677078694 1.0 0.08213446537913927 0.03089978424744285 0.06328013766236035 0.012211420036162574 0.006446371950420586 0.00020963811220879957 0.0 0.0 0.0 0.0 0.0 0.0015242437741848135 0.009219709476516165 0.02927945633849567 0.005288994872601172 0.010464435767755912 4.367460671016657e-05 0.0025593319532157613 0.005533572670178105 0.012298769249582907 0.01417677733812007 0.011324825519946192 0.0003362944716682826 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.930714603914992e-05 0.0 0.0005503000445480988 0.0 0.0 0.0 0.0 0.0 0.0 0.06108767240550999 0.10167448442126778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877849.529534428.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00032111319240032114 0.21463294978146463 0.0021407546160021407 0.15394701632325394 1.0 0.10458924270805459 0.005325127107305325 0.003947016323253947 0.00032111319240032114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008964409954508965 0.006226028008206226 0.027642493979127644 0.002667023459102667 0.0 0.00037017215235037016 0.0003567924360003568 0.0014093301222014092 0.000776023548300776 0.0001114976362501115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01841940950851842 0.08325305503523325 0.2705200249754705 0.0025332262956025333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877851.497032403.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.469703760336752e-05 0.09574402643396343 0.0007777279797527088 0.10588524777446767 0.21437610397827633 1.0 0.02720729746117951 0.011226525357447295 0.0009666675454553444 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001854244109918888 0.013946376314887559 0.05216928985086956 0.005338641216946561 0.0 0.00023287899958696932 0.00020651533925636903 0.0016301529971087852 0.0006019702442153736 5.27273206612006e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0015115165256210838 0.1470608912674769 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877852.830864546.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.048592045846647766 0.00038005510799065864 0.2760850323296878 0.008221192072850563 0.04087092628431122 1.0 0.11964234814048037 0.03077446229703307 0.003630526426331818 0.0 0.0 0.0 0.0 0.0 0.01509218836731326 0.05123742942726695 0.1239829775317421 0.01978286851593481 0.03339484225212656 0.0005400783113551465 0.00959139075165899 0.02651884523255872 0.04358131929129724 0.05610813567967355 0.05664321326592356 0.00023003335483645128 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00508573743192763 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877853.833211808.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.310508574403526e-05 0.006084382017154066 0.00022612655724945965 0.0639096755872717 0.006158004617188774 0.01631792342197845 0.17161428068090387 1.0 0.22734658890717768 0.07735631760789655 0.0 0.0 0.0 0.0 0.005910843031357969 0.07023596043311124 0.1317055727049469 0.04570911710726287 0.009024027261397042 0.001977292686646438 0.0 0.00015776271436008813 0.0007046734574750604 0.00473814018794798 0.015019010407080391 0.02445322072581366 0.07954921933750178 0.03225721632949269 0.0026293785726681355 0.008524445332590096 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0017564248865423145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877855.032650349.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012743013754770627 3.201762249942368e-05 0.030102968673958147 0.0005635101559898568 0.001869829153966343 0.061249711841397506 0.43166799006172996 1.0 0.3010040726415819 0.06985604876924259 3.842114699930842e-05 0.0 0.0016457057964703772 0.14119131169795857 0.27070899823262723 0.336889423938936 0.020555313644630004 0.0 0.0 0.0 0.0 0.0 0.002478163981455393 0.012371609333777312 0.0992610332727133 0.24135524192515562 0.2118221869316872 0.1070605261135729 0.0771496631746113 0.006064137701390845 0.007396070797366871 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877856.136239127.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003257570148811727 0.0 0.0 0.0 0.001214185237284371 0.0 0.0 0.007832975494188198 0.22535722218109128 0.4917524246686903 1.0 0.17836677278448212 0.04191160139187088 0.00011105352780039979 0.010253942400236915 0.3607981046864589 0.5378766565484564 0.29843044347375436 0.0026282668246094616 0.0 0.0 0.0 0.0 0.0 0.0 0.003161323758051381 0.03141334123047309 0.4347449470644851 0.410831420744799 0.19155252831864958 0.08845043310875843 0.006278226104982601 0.004982601613977938 1.4807137040053305e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877857.237007878.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00042643410992390256 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0854429809546118 0.14624888136122574 1.0 0.5039550262166886 0.2100338144230827 0.23299518910250636 0.2795005315411089 0.08575529889427437 0.023567992216075966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000246250683195493 0.24605248142609176 0.17950473582106585 0.2380403250509018 0.0963380721574563 0.05908815173846976 0.03991663513456699 2.4024456897121268e-05 0.0010450638750247752 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877858.272134596.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00026044872948374325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.208974589674865e-05 0.029890043281843408 0.37059486489814086 1.0 0.6261992480134865 0.5204144449600803 0.12321592620303636 0.026793071116709442 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.735431445158969e-06 0.06256925568488544 0.03676588974021423 0.05353405248752214 0.01331129779234186 0.027242937103999547 0.014443065907734854 0.0 0.001501131768115393 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877859.239050928.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00029376680257090464 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001246283404846262 0.130873110545338 0.5698719888902737 1.0 0.4371383552619866 0.11185838659711218 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004740327950575961 0.0015044421101358448 0.0009213595171542008 7.566720672280877e-05 0.002043014581515837 0.0005697295565011484 8.011821888297398e-05 0.002630548186657646 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877860.041779563.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003365400795196131 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00147116091904288 0.007918307299554325 0.2035346323780403 0.6193731700633176 0.5945461276256135 1.0 0.09338506435127092 0.013557757489218699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05195698056240655 0.028932831407843307 0.03446170414280838 0.008601002889436968 0.032610733705450506 0.01889432160731542 4.3269438795378825e-05 0.0014182760494040837 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877861.108458085.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.682043717312592e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01843234544723079 0.25994367708193644 0.4368177551294086 0.38557060480085825 0.25196459702293145 0.2389164543382057 0.16070135443207725 1.0 0.3730253453131286 0.11568325063698538 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01838540968217782 0.2893187608958026 0.38435027490948104 0.23249966474453534 0.07206651468418936 0.0027893254660050957 0.0009722408475258147 6.034598363953332e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877862.275977410.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006143730074388948 0.0 0.0 0.032684643995749205 0.23393995749202975 0.5249867162592986 0.645423751328374 0.13079171094580233 0.044553666312433585 0.0 0.018716790648246547 0.39722369819341125 1.0 0.39780818278427205 0.0140807651434644 0.0 0.0 0.0 0.0 0.0 0.0 0.01742162592986185 0.10324787460148778 0.3911463868225292 0.3774508501594049 0.22062964930924547 0.10345377258235919 0.0043371413390010626 0.00484856535600425 6.641870350690755e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
