overlap 1311877977.913521548.pcd 1311877978.413261704.pcd 1311877978.913364175.pcd 1311877979.413486189.pcd 1311877979.913186829.pcd 1311877980.413271843.pcd 1311877980.913449772.pcd 1311877981.413966332.pcd 1311877981.913490229.pcd 1311877982.413358758.pcd 1311877982.913720969.pcd 1311877983.413326192.pcd 1311877983.913158829.pcd 1311877984.413260991.pcd 1311877984.913448964.pcd 1311877985.413186340.pcd 1311877985.913466362.pcd 1311877986.413805624.pcd 1311877986.913399450.pcd 1311877987.413251256.pcd 1311877987.913317487.pcd 1311877988.413341687.pcd 1311877988.913144100.pcd 1311877989.413183667.pcd 1311877990.045910435.pcd 1311877990.613360845.pcd 1311877991.381472609.pcd 1311877992.145355200.pcd 1311877992.915204959.pcd 1311877993.515915455.pcd 1311877994.245272196.pcd 1311877994.851547682.pcd 1311877995.482895018.pcd 1311877996.149588245.pcd 1311877996.881722927.pcd 1311877997.413414901.pcd 1311877997.913031100.pcd 1311877998.413085025.pcd 1311877998.913084884.pcd 1311877999.413111309.pcd 1311877999.912887758.pcd 1311878000.413021376.pcd 1311878000.913078958.pcd 1311878001.412900789.pcd 1311878001.913061553.pcd 1311878002.413051547.pcd 1311878002.912842635.pcd 1311878003.412829146.pcd 1311878003.916859696.pcd 1311878004.416857264.pcd 1311878004.916798830.pcd 1311878005.416898313.pcd 1311878005.916916207.pcd 1311878006.416765302.pcd 1311878006.916911054.pcd 1311878007.416739415.pcd 1311878007.916757408.pcd 1311878008.416883803.pcd 1311878008.916832658.pcd 1311878009.416624944.pcd 1311878009.916847863.pcd 1311878010.416760630.pcd 1311878010.916860226.pcd 1311878011.416686707.pcd 1311878011.916757612.pcd 1311878012.416841708.pcd 1311878012.916702147.pcd 1311878013.416594433.pcd 1311878013.916760920.pcd 1311878014.416698005.pcd 1311878014.916627300.pcd 1311878015.416753850.pcd 1311878015.916479078.pcd 1311878016.416706986.pcd 1311878016.916756461.pcd 1311878017.416621070.pcd 1311878017.916603725.pcd 1311878018.416634987.pcd 1311878018.916738987.pcd 1311878019.416709866.pcd 1311878019.916992351.pcd 1311878020.416806468.pcd 1311878020.917095002.pcd 1311878021.416795219.pcd 1311878021.918300567.pcd 1311878022.416870637.pcd 1311878022.916648841.pcd 1311878023.416579397.pcd 1311878023.916636780.pcd 1311878024.416954902.pcd 1311878024.919119424.pcd 1311878025.453110329.pcd 1311878025.952578753.pcd 1311878026.485283138.pcd 1311878027.252252402.pcd 1311878028.016929111.pcd 1311878028.785896213.pcd 1311878029.416843446.pcd 1311878029.918437257.pcd 1311878030.484353143.pcd 1311878031.020700170.pcd 1311878031.522514648.pcd 1311878032.020372911.pcd 1311878032.521522728.pcd 1311878033.052407257.pcd 1311878033.552322017.pcd 1311878036.751372637.pcd 1311878039.133184373.pcd 1311878040.130379780.pcd 1311878041.165624176.pcd 1311878042.301372353.pcd 1311878043.633576253.pcd 1311878044.873444295.pcd 1311878045.971172342.pcd 1311878047.105261052.pcd 1311878048.509209765.pcd 1311878049.976938677.pcd 1311878050.973596303.pcd 1311878052.113141470.pcd 1311878053.312896779.pcd 1311878054.610020637.pcd 1311878056.016844596.pcd 1311878057.483865679.pcd 1311878058.881670570.pcd 1311878059.920997722.pcd 1311878060.985125888.pcd 1311878062.689146021.pcd 1311878064.154318074.pcd 1311878066.028658109.pcd 1311878067.892915939.pcd 1311878069.630109597.pcd 1311878070.695859772.pcd 1311878071.764567719.pcd 1311878072.900498172.pcd 1311878073.836115400.pcd 1311878074.904122485.pcd 1311878076.104343784.pcd 1311878077.502955767.pcd 1311878078.472421449.pcd 1311878079.440795390.pcd 1311878080.540485521.pcd 1311878081.743486715.pcd 1311878082.710759201.pcd 1311878084.009107291.pcd 1311878084.976197947.pcd 1311878087.124652811.pcd 1311878087.624133648.pcd 1311878088.124396737.pcd output.pcd 
1311878043.633576253.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003532944709415298 0.0008832361773538244 0.002256266962149315 0.031069839893369304 0.00028504440269146153 0.003199723787959082 0.0006303094538388656 0.04526986879928056 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.053315347432994493 0.06490180019591785 0.0987538340479517 0.11886753063223651 0.00581329993094699 0.06371344606638724 0.008984920749626632 0.004255592490886608 6.423535835300542e-05 0.0 0.0 0.0013850749144866791 0.019920990509225803 0.15960479195773314 0.14286345168698109 0.07348524995583819 0.11207062677650913 0.015617221499574441 1.0 0.1980135215429333 0.010217436688024923 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011241187711775946 0.0003773827303239068 0.0007627948804419393 0.024566009860127507 0.042098247980600925 0.03978577507989273 0.034827608357020125 0.03703168409050762 0.03805543511425864 0.049694079105843815 0.024750686515392396 0.0028263557675322383 0.0007106036517801224 0.005062549180196239 2.408825938237703e-05 0.0028183263477381125 0.053050376579788346 0.14795008912655971 0.12214754861813686 0.0173716497245909 0.01056671644906939 0.009009009009009009 1.0 
1311878044.873444295.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00016290268749702007 0.02417714276632603 0.03198057882106133 0.07685430937206973 0.0257982231687354 0.046951733125665515 0.03447577120516203 0.02961650323421433 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03736034074474341 0.08500739021948157 0.15167034853228653 0.006440616010552916 0.18490647001795904 0.08416903736431398 0.060138904340363314 0.03713386627675975 0.024864512642837844 0.0159207577756234 0.07085869582492332 0.15898507652453076 0.0 0.0 0.0 0.0 0.003734842103590216 0.24946361310214396 1.0 0.2558605235136123 0.08900446591757918 0.0023203699877624323 0.013286502121708173 0.007843168417539454 0.0009694696524212902 0.0 0.0 0.0 3.178589024332099e-05 0.0 1.1919708841245372e-05 2.3839417682490743e-05 3.575912652373612e-05 9.535767072996297e-05 5.562530792581173e-05 0.01011188633365649 0.020088682633778866 0.017915322388391792 0.026195546796776912 0.007294861810842167 0.004251362820044183 0.023855310627612404 0.00025826035822698303 0.00017482239633826544 0.0 0.0 0.0 0.0 0.0 0.060504442078161504 0.07094610702309245 0.01119657983820982 0.006122757108119705 0.006134676816960951 1.0 
1311878045.971172342.pcd 0.003052113167184494 0.0027073301649865027 0.0035105178405613695 0.002969835405296337 0.0019080604780729764 0.0015750314418590072 0.0009403172787217954 0.0010813648705300647 0.000505420537312965 1.1753965984022443e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006934839930573241 0.010723534966089809 0.03726007216935114 0.10554277855919884 0.24123447986741525 0.04245140714562772 0.06863924335802972 0.06195907269044364 0.09588885449765508 0.001641637249101801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.013642436518788714 0.07158948882001935 0.004889649849353336 0.2338373172748038 0.027269201082932067 0.028562137341174534 0.015029404504903364 0.007977024914489898 0.006100308345707648 0.037894786332488356 0.11793929468368118 0.0 0.0 0.0 0.0 0.0 0.022986839476086558 0.3457233194767134 1.0 0.14678352720847226 0.003937578604647518 0.019648713136624182 0.012118338929527139 0.03061908138837846 0.0080828106083461 0.01636152064975924 0.012345582271884906 0.0052344328515513275 0.0066292368149886574 0.005112975203049762 0.0031304729404113105 2.3507931968044886e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04122899468328939 0.00760481599166252 0.007957434971183194 0.010664765136169697 1.0 
1311878047.105261052.pcd 0.0013963709912678192 0.0026527159221299518 0.0008129290729107918 8.168186856998386e-05 4.66753534685622e-05 3.88961278904685e-05 7.00130302028433e-05 3.500651510142165e-05 5.056496625760905e-05 1.5558451156187403e-05 1.944806394523425e-05 3.88961278904685e-05 1.166883836714055e-05 2.7227289523327952e-05 0.0 1.166883836714055e-05 4.278574067951535e-05 5.4454579046655904e-05 0.001742546529492989 0.007530290359594702 0.03502207355257784 0.04381648806861277 0.14890993601586963 0.12879674828370835 0.15160932729146814 0.1153581360975515 0.1807464166942181 0.15771212975748264 0.09876504793947763 0.02248974114626889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11189249110251075 4.66753534685622e-05 0.09245609599564364 0.0962134619498629 0.11876154728796748 0.1002158735097921 0.08965946440031895 0.048764075536280364 0.12734981232618292 0.15787160388183355 0.0 0.0 0.0 0.0 0.0 0.0 0.16076158618409536 0.21716486123806375 1.0 0.020669402360994963 0.0799004259126004 0.05611544370757891 0.027942978276512574 0.04392928683949513 0.006701802835527723 0.010077986736420389 0.0080281607965927 0.0010307473890974154 0.004138548007545849 0.000855714813590307 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0022326377409128922 0.002318209222271923 0.00232209883506097 1.0 
1311878048.509209765.pcd 1.6285981841130247e-05 1.2214486380847685e-05 0.0002239322503155409 0.00021578925939497577 0.0001913602866332804 0.00018321729571271528 0.00014657383657017223 0.00012214486380847684 0.00010993037742762916 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.921542282480355e-05 8.957290012621636e-05 0.00010993037742762916 0.0016570986523350027 0.010956394283620373 0.0022433939986156917 0.000920157974023859 0.0 0.003660274418794023 0.0022189650258539963 0.0005903668417409715 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0022352510076951264 0.010972680265461504 0.002312609421440495 0.002508041203534058 0.0031391229998778553 0.0031269085134970074 0.004332071169740646 0.004547860429135622 0.002862261308578641 0.0027849028948332723 0.0 0.0 0.0 0.0 0.0 0.0 0.002223036521314279 0.004124424901266235 0.02766581165262001 1.0 0.05891453931028867 0.020064329628272464 0.016518057082366353 0.007418264728634828 0.004885794552339074 0.0038516347054273034 0.003297911322828875 0.0002890761776800619 0.0011400187288791172 0.0009608729286266845 0.00011400187288791173 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0019746752982370427 0.0018606734253491307 0.0016285981841130247 1.0 
1311878049.976938677.pcd 1.9339591625183244e-05 3.867918325036649e-06 6.962252985065968e-05 0.0001353771413762827 0.0001353771413762827 0.00016245256965153923 8.509420315080627e-05 1.1603754975109946e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.017923933518219828 0.05832047250490258 0.11811848980996917 0.03012334791538542 0.026259297508673805 0.11686141635433227 0.07593110463879445 0.03484607619025517 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.022016191106108602 2.3207509950219892e-05 0.004065182159613517 0.024541941772357533 0.025713921024843638 0.021122701973025137 0.017359217442764478 0.012655828759519913 0.018612422980076353 0.019660628846161283 0.0 0.0 0.0 0.0 0.0 0.0 0.056599248850261276 0.055554910902501385 0.23456217098519747 0.08720221863795125 1.0 0.27985936248970167 0.024333074182805555 0.017042048140111475 0.0032335797197306382 0.0005724519121054239 0.0007000932168316334 0.0003403768126032251 0.00010056587645095287 0.0002398109361522722 2.707542827525654e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002343958504972209 0.0022511284651713297 0.0020809400588697167 1.0 
1311878050.973596303.pcd 3.471766820710246e-05 2.3145112138068308e-05 0.00011958307938001959 0.00010029548593162934 8.872292986259519e-05 0.0001427281915180879 0.0002623112708981075 0.00011958307938001959 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007460441145837352 0.03842474366788307 0.0679463341999892 0.008189512178186503 0.007402578365492181 0.053580934599628136 0.01787574160796809 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0009373770415917665 0.0 0.004324278451129096 0.007329285510388298 0.005331090829135067 0.004486294236095574 0.002337656325944899 0.0021293503167022845 0.0056435498429989895 0.006966678753558561 0.0 0.0 0.0 0.0 0.0 0.0 0.04602405548654883 0.04708101560752062 0.1987933681538687 0.029209131518242205 0.4130901039215535 1.0 0.09084456514191812 0.05819452695248308 0.004895191217201447 0.0013617040974563523 0.0023569439193932896 0.0003086014951742441 0.0002777413456568197 0.0003240315699329563 3.471766820710246e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0018400364149764306 0.0024340942931868506 0.0019287593448390258 1.0 
1311878052.113141470.pcd 0.00280444062255483 0.00556627234062333 0.0013363701861621772 0.00021691805920313602 0.00021304452243165145 0.00017430915471680573 0.00015494147085938286 0.00027114757400392004 7.359719865820686e-05 7.747073542969143e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004841920964355715 0.020889983808616296 0.04848893330544387 0.00024015927983204346 0.007073078144730828 0.0035442861459083833 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004226028617689667 0.0012434053036465475 0.00371084822708222 0.0030988294171876572 0.0037495835947970652 0.0019019065547989248 0.0028083141593263144 0.0043189935002052975 0.0 0.0 0.0 0.0 0.0 0.0 0.004694726567039301 0.12851232946754362 0.07361656634206429 0.019255351291049806 0.04387167747383426 0.14171721632153453 1.0 0.07613823878030074 0.0880222495952154 0.0874722073736646 0.04623066136766836 0.0019755037534571317 0.009807795105398935 0.001158187494673887 9.683841928711429e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0011620610314453715 0.001518426414421952 0.0010884638327871645 1.0 
1311878053.312896779.pcd 3.103313174728169e-05 0.0011404675917126021 0.0002055944978257412 6.594540496297359e-05 0.00011249510258389613 8.146197083661444e-05 0.00010473681964707571 0.000201715356357331 5.818712202615317e-05 7.758282936820422e-06 3.879141468410211e-06 0.0 5.042883908933275e-05 7.758282936820423e-05 2.715399027887148e-05 0.0005430798055774297 0.00013576995139435741 0.00014740737579958804 0.00586138275876783 0.004154560512667336 0.03524587938197518 0.03988145343672538 0.03422178603431489 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03962930924127872 0.1649100621050549 0.010143954939892704 0.03683632738402337 0.12697593768547144 0.12138609482949234 1.0 0.07002626178774114 0.03764318880945269 0.011749919507814531 0.0022770560419567943 0.001893021036584183 0.0006284209178824543 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001066763903812808 0.0010357307720655264 0.000989181074444604 1.0 
1311878054.610020637.pcd 0.007035164160308459 0.01498373361214868 0.012297933371942522 0.008034079734451704 0.0038440758864889866 0.0036186396868768925 0.004294948285713175 0.01718756680490829 0.021669082979955612 0.014482332409563158 0.016371332289071398 0.006673688874723549 0.026325506551253697 0.02784137065209364 0.02699404148803439 0.030340603002965653 0.029489387007878606 0.028607076364569203 0.04744265952526246 0.03483766650212415 0.020841187971035336 0.003136672639430346 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06477403907819915 0.019511891759529536 0.006992409019002717 0.004598121105881164 0.006813614791724159 0.18697600659206542 0.09539060708413823 1.0 0.2149378690060207 0.04354028117335655 0.009137939746345407 0.020503033671617193 5.830246541692093e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00036924894764049925 0.0006102324713637724 0.0007112900780864354 1.0 
1311878056.016844596.pcd 0.0037724720607272256 0.017878070639060595 0.00363076498839534 0.0011106770534120764 0.00023362517330391953 0.001072377844673729 0.0010800376864213985 0.003883539766068433 0.007104503220963455 0.0008042833835052968 0.001723464393225636 2.2979525243008478e-05 0.006162342686000107 0.006755980421444493 0.003094576066058475 0.003163514641787501 5.361889223368645e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06851345451202978 0.028084809767830198 0.006074254505901908 0.000800453462631462 0.0018958108325481996 0.2645632741227566 0.059110998766765475 0.3417591592557698 1.0 0.09831023891046412 0.022075663916783478 0.02561834072508062 0.0027269036621703395 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002297952524300848 0.00036767240388813565 0.0005821479728228815 1.0 
1311878057.483865679.pcd 0.002545740704308479 0.01859138304151092 0.0007357859531772575 3.541215817430651e-05 1.573873696635845e-05 0.00011410584300609876 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.262836907338186e-05 0.00011804052724768837 0.003749754082234901 0.002006688963210702 0.0021365335431831594 0.0006885697422781822 0.0008813692701160732 0.0012040133779264214 0.0 0.0 0.0 0.0 0.0 0.0 0.00014951800118040526 0.029797363761558136 0.029553413338579578 0.005209521935864647 0.0013063151682077513 0.003667125713161519 0.14491835530198702 0.017088333661223688 0.08490261656502066 0.13989769820971867 1.0 0.06319889828841235 0.08010230179028133 0.01938618925831202 0.004052724768837301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311878058.881670570.pcd 0.03943950030401857 0.01634593365288186 0.0349463426960525 0.04677542898205106 0.05399685715865032 0.04819681451708426 0.040789816562300116 0.0277170179331475 0.01366504260208312 0.014032233865300031 0.004244415139335265 8.29141562102703e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.027120825667064127 0.003032289141404171 0.0004737951783444017 0.000568554214013282 0.0005843473866247621 0.0057289733648143906 0.003893017048729834 0.015587861367530816 0.029493749851939005 0.09158855626712573 1.0 0.19662105071977384 0.07005061711821979 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311878059.920997722.pcd 0.060280284869512514 0.05870285685423555 0.05246308002533209 0.012467897785772843 0.0011539313313725565 0.0007925992983165035 0.00015152633644286098 1.942645339011038e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.942645339011038e-05 5.827936017033114e-05 0.0002486586033934129 1.942645339011038e-05 3.108232542417661e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.885290678022076e-05 0.026097497484274285 0.01596465939599271 0.0019581865017231264 0.00041572610254836216 0.0007459758101802386 0.02894930084194249 0.00366771440005284 0.039789261833624086 0.041518216185343904 0.1369759228536683 0.266103558537732 1.0 0.04989101759648148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
