overlap box_met_000.pcd box_met_001.pcd box_met_002.pcd box_met_003.pcd box_met_004.pcd box_met_005.pcd box_met_006.pcd box_met_007.pcd box_met_008.pcd box_met_009.pcd box_met_010.pcd box_met_011.pcd box_met_012.pcd box_met_013.pcd box_met_014.pcd box_met_015.pcd box_met_016.pcd box_met_017.pcd box_met_018.pcd box_met_019.pcd box_met_020.pcd box_met_021.pcd box_met_022.pcd box_met_023.pcd box_met_024.pcd box_met_025.pcd box_met_026.pcd box_met_027.pcd box_met_028.pcd box_met_029.pcd box_met_030.pcd box_met_031.pcd box_met_032.pcd box_met_033.pcd box_met_034.pcd box_met_035.pcd box_met_036.pcd box_met_037.pcd box_met_038.pcd box_met_039.pcd box_met_040.pcd box_met_041.pcd box_met_042.pcd box_met_043.pcd box_met_044.pcd box_met_045.pcd box_met_046.pcd box_met_047.pcd box_met_048.pcd box_met_049.pcd box_met_050.pcd box_met_051.pcd box_met_052.pcd box_met_053.pcd box_met_054.pcd box_met_055.pcd box_met_056.pcd box_met_057.pcd box_met_058.pcd box_met_059.pcd box_met_060.pcd box_met_061.pcd box_met_062.pcd box_met_063.pcd box_met_064.pcd box_met_065.pcd box_met_066.pcd box_met_067.pcd box_met_068.pcd box_met_069.pcd box_met_070.pcd box_met_071.pcd box_met_072.pcd box_met_073.pcd box_met_074.pcd box_met_075.pcd box_met_076.pcd box_met_077.pcd box_met_078.pcd box_met_079.pcd box_met_080.pcd box_met_081.pcd box_met_082.pcd box_met_083.pcd box_met_084.pcd box_met_085.pcd box_met_086.pcd box_met_087.pcd box_met_088.pcd box_met_089.pcd box_met_090.pcd box_met_091.pcd box_met_092.pcd box_met_093.pcd box_met_094.pcd box_met_095.pcd box_met_096.pcd box_met_097.pcd box_met_098.pcd box_met_099.pcd box_met_100.pcd box_met_101.pcd box_met_102.pcd box_met_103.pcd box_met_104.pcd box_met_105.pcd box_met_106.pcd box_met_107.pcd box_met_108.pcd box_met_109.pcd box_met_110.pcd box_met_111.pcd 
box_met_048.pcd 0.0 0.0 0.003019532431614883 0.018344064647163046 0.026668035089235556 0.07226891664145889 0.004445572792878441 7.022168445616006e-05 0.0 0.0 0.0 0.0 0.0022092822263514974 0.01694503262607493 0.2072944125145845 0.6500529363467439 0.02288686746467309 0.01802536623309278 0.005504299727755931 0.0005779784797545482 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00038351843049133573 0.09638196275009724 0.21043278164297136 0.13762909986603863 0.04717276695043429 0.0005833801477896374 0.010436022643792403 0.04713495527418867 0.4687351454129035 0.37860291257940454 0.945945507972862 0.9218378635322587 0.8657577459919623 1.0 0.7630288233006353 0.016091569076530834 0.25965278077870446 0.834379456376129 0.47995440992178384 0.049106564106996244 0.025744349855235295 0.03038978436541204 0.006228123244457888 0.003667732595825591 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007654163605721446 0.0008156518732984746 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0026576206732639037 0.01695583596214511 0.005342249686703254 0.0 0.010662892701266151 0.004775074543018884 0.0 0.0 0.0 0.0018311654638952508 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7008340175446178e-05 0.0 0.0 0.0 2.1606672140356942e-05 0.001399032021088112 0.011186854500669807 7.56233524912493e-05 4.3213344280713883e-05 0.0015988937383864137 2.7008340175446178e-05 0.0 0.0 
box_met_049.pcd 0.0 0.0 0.0 0.005665815335983943 0.018014667680242385 0.07724868882314015 0.0015094257072698536 0.0 0.0 0.0 0.0 0.0 0.0005414244384772301 0.023363284860350778 0.23539384526198928 0.8854750589277609 0.47178850539510314 0.48703042367829547 0.06338494183788987 0.013754368310810441 0.00029532242098758007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.203400582988335e-05 0.009083898912229082 0.052961154163772686 0.00045939043264734677 0.004785317006743195 0.004577497525307491 0.0029860378122077537 0.0 0.0012305100874482502 0.016554462376470458 0.05036887957954837 0.07881280386762993 0.654046190614216 0.9143619668473237 0.056712842697059354 0.7704961963565964 1.0 0.8196509726498624 0.8878157625607735 0.5078342475567539 0.20873279336727718 0.04014744245314491 0.055438581139835165 0.05065326413309197 0.023182810047525034 0.01741308497082324 0.004615780061361437 0.0013289508944441103 0.0002351641500456656 0.0 0.0 0.0 0.0 0.0 0.0 0.026868871376147793 0.007547128536349268 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.468933721992223e-06 0.011386320009187809 0.02370782768483629 0.008640915280747712 0.0 0.009264373725054826 0.002521178445838415 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013672334304980559 0.005097046228896752 0.042575649025709456 0.0 0.0 0.0 0.0 0.0 0.0009187808652946935 0.04783676326626598 0.03363394239025217 0.0 0.0 0.0 0.0 
box_met_050.pcd 0.0 0.0 0.0 0.0 0.0003481993526916952 0.0018608686717621742 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0028540930548499603 0.021006124883695708 0.14051270927637324 0.19822247084543945 0.12611666390771004 0.025504175538139245 0.006130591881817715 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.008727816561731178 0.07425779310108627 0.0 0.0 0.0 0.0 0.0 0.0 0.0033392888741744535 0.009247261497713872 0.004903331868232232 0.027667578073715515 0.1145233379189095 0.002066363371711371 0.016964729118028165 0.7469789425014414 1.0 0.8194843224668497 0.09858037411451763 0.05910255897983298 0.0289804608789465 0.09576623836243557 0.1428359410230211 0.17565801115379565 0.19676688338746595 0.15356162272314727 0.06640903720024888 0.057196024819193204 0.0 0.0 0.0 0.0 0.0 0.002072071557821071 0.11409522396068202 0.02446528566617386 0.0003881566554595946 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004052812137886944 0.016296871343193273 0.033895209119398126 0.003961481160131745 1.712455832909976e-05 0.004840541821025533 0.0003824484693498947 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.12667606614646065 0.2155639402467078 0.26331862524045735 0.0 0.0 0.0 0.0 0.0 0.0 0.21802987664609816 0.06787033284433205 0.0 0.0 0.0 0.0 
box_met_051.pcd 0.0 0.0 0.0 0.0002769269965051813 0.0025532669077777716 0.0030905052809978234 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004214828886808859 0.02332279164566637 0.35602288524699116 0.05125918705310906 0.03873654827114476 0.008656737910751968 0.002918810543164611 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0020160285345577197 0.0075102601452205165 0.0001883103576235233 0.0052948441731790665 0.006114548082834403 0.005195150454437201 0.0 0.0033508166577126937 0.04042026440989626 0.10519902743238828 0.054637696410472274 0.7810227467834929 0.8322431640570913 0.023317253105736267 0.2895050206864466 0.8318277735623335 0.837360774952507 1.0 0.8636134542211982 0.5987438591438525 0.22453794730633111 0.316300476868288 0.29989532159532106 0.20936788643777726 0.16273338022630474 0.0126777179000072 0.015280831667155905 0.010894308042513833 0.0 0.0 0.0 0.0 0.00012184787846227978 1.1077079860207252e-05 0.2561851644669432 0.03644359274008186 0.0003101582360858031 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012350944044131086 0.0446018620571245 0.13857426905119272 0.030722280992284814 0.0004818529739190155 0.013641423847845231 0.008036421438580361 0.0003987748749674611 0.0 0.0 2.2154159720414505e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.015208830648064556 0.019772587550469945 0.02141199536978062 0.0 0.0 0.0 0.0 0.0 0.0 0.019102424218927407 0.007798264221585906 0.0 0.0 0.0 0.0 
box_met_052.pcd 0.0 0.0 0.0 0.00011195871776733961 0.00016793807665100942 0.0025648724433972345 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001984722724057384 0.004274787405662057 0.03220848748861329 0.004366389992926245 0.0011552104060539132 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0032417137826270606 0.032870061729965754 0.043592653472501415 0.029908244741757038 0.0011755665365570658 0.01962839883766495 0.40610989257052127 0.853023648734612 0.5686128823771889 0.968865298395428 0.862250064885166 0.09418272680546155 0.8304334329087384 0.7213551076075949 0.35482771080045394 0.9103821354598705 1.0 0.973572653574282 0.8968860209362802 0.8869064279571096 0.8625045165164554 0.5218243164156925 0.4251988539498527 0.006386735945364146 0.005577579757863827 0.001145032340802337 0.0 0.0 0.0 0.0 0.0 0.00019338323977995022 0.5537987084035195 0.03809649823665019 0.0005903277845914271 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0012824362216986172 0.06206075287148666 0.6659762545737681 0.06384191429051252 0.0019389214304252904 0.07289021429916387 0.027317927135230863 0.002814235042060855 0.0001832051745283739 0.0 0.005022875201652918 0.0 0.0 0.0 0.0 0.0 0.0 0.0024122014646235897 0.0032468028152528488 0.0014045730047175333 0.0 0.0 0.0 0.0 0.0 0.0 0.00020356130503152657 0.0 0.0 0.0 0.0 0.0 
box_met_053.pcd 0.0 0.0 0.0 0.0 0.0 0.00011100795220603076 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00034311548863682237 0.005691680458563759 0.0006610018972268196 0.00010596213619666572 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0028004278851975943 0.03704638114075808 0.10983732289185807 0.2059399346062245 0.006685706212408671 0.27778730876357327 0.8502956848181488 0.9306856254793525 0.4253219230613975 0.9186261252169701 0.6568441448351028 0.027479513987001977 0.5696473983772655 0.7004097202599604 0.12188168570621241 0.8927915472490211 0.9609554757195333 1.0 0.9678228313082792 0.9496679853065838 0.8505126549065515 0.4204426189803415 0.15326666128446292 0.011474185605296089 0.012473257175150366 0.00146328664271586 0.0 0.0 0.0 0.0 0.0003128405925806321 0.0024472207645420416 0.855260767771364 0.4896560771808017 0.004137569127679329 0.00028256569652444194 0.00016651192830904613 0.0 0.0 0.0 0.0 0.0 0.0001614661122996811 0.0006357728171799943 0.009304484721269124 0.6585193557502119 0.9289145440600654 0.7991109272191499 0.016832842207241756 0.7645319501069713 0.6076676220078311 0.023715335244015662 0.0023967626044483913 0.000146328664271586 0.03674867799620555 0.00073164332135793 0.0 0.0 0.0 0.0 0.00011605376821539579 0.0034614297824244137 0.0041527065757074235 0.0014077826666128446 0.0 0.0 0.0 0.0 0.0 0.0 7.064142413111048e-05 0.0 0.0 0.0 0.0 0.0 
box_met_054.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008004188355164463 0.00012081793743644473 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003523856508562971 0.009620128268376911 0.07232463779789172 0.14347633478650465 0.018344190167433525 0.5615063983166034 0.9264822850699234 0.9067134500568851 0.07809872839120847 0.6187187257734865 0.0716097983347261 0.0068362816266121645 0.041158644020015504 0.06430031311982119 0.028477794669915325 0.453011890498676 0.8638482526705799 0.9620682017256829 1.0 0.9506509066379388 0.6316059724333739 0.5061969533743443 0.04807043685752545 0.007807859206830241 0.05923602790894355 0.0014598834106903738 0.0 0.0 0.0 0.0 0.0007601461897042981 0.006977235886954683 0.8375854535203326 0.393237215951995 0.021082730082659606 0.0019884618869748195 0.000493339911198816 0.00011074977598340766 0.0 0.0 0.0 0.0 0.0032469820686044522 0.0057338179475046065 0.036497085267259345 0.6652739043323299 0.9625917461212408 0.8422621145152683 0.14783584869566968 0.9333689075038007 0.8603092939198373 0.4132023801133675 0.01452332289600596 0.0019582574026157083 0.13946417244746936 0.006700361446996164 0.00033224932795022303 0.0 0.0 0.0 0.0007802825126103722 0.0018928143531709676 0.002401256506549339 0.0008457255620551131 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_055.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0010589570539713423 0.00023813866763948847 5.066780162542308e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0024979226201333575 0.009292474818102593 0.010766907845402404 0.0017581727164021808 0.030790823047769603 0.5177489309093857 0.4719857724813036 0.023043716179242415 0.28525465637096936 0.06653189031434305 0.0030400680975253844 0.02373786506151071 0.26391337832634115 0.4325104882349365 0.7735655945359843 0.8512646683285705 0.9329715652297278 0.9166058653047161 1.0 0.8860835816055613 0.7790529174520175 0.5925954074704607 0.1467542206278754 0.08036420015808354 0.020783932226748545 0.0015909689710382846 0.0 0.0 0.0 0.003065401998338096 0.029878802618511988 0.8390790620376564 0.747122068867676 0.11284732778014228 0.003805151902069273 0.0037595508806063925 0.001337629962911169 3.0400680975253844e-05 1.0133560325084616e-05 0.0 0.0 0.0015757686305506577 0.005259317808718915 0.2172838004904643 0.7426025009626882 0.8977827770008715 0.40891449301797694 0.058146369145335525 0.58502057112746 0.3017115583389068 0.023028515838754787 0.005537990717658742 0.0007042824425933808 0.009490079244441741 0.002031778845179465 7.09349222755923e-05 0.0 0.0 0.0 0.0 0.0325743296649845 0.0348746478587787 0.009170872094201577 0.0 0.0 0.0 0.0 0.0 0.0 0.00023813866763948847 0.0 0.0 0.0 0.0 0.0 
box_met_056.pcd 0.0 0.0 0.0 0.0 0.0 4.990866713913538e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.981733427827077e-06 0.007216793268318976 0.0025802780910932992 9.981733427827076e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.981733427827077e-06 0.0013924518131818771 0.0022758352215445734 0.003264026830899454 0.0 0.003753131768862981 0.04040605691584401 0.10662487647604883 0.01770260423425132 0.5806573969635567 0.42550632342812655 0.002205963087549784 0.04060569158440055 0.12601938452631684 0.6024774662367867 0.8391343840771388 0.8702873741053871 0.8720541409221125 0.6651727338969685 0.946722497828973 1.0 0.9392811155585279 0.7975904095505225 0.3079314853817514 0.28597167184053185 0.030978309693261333 0.0002844794026930717 0.0 0.0 0.0 0.0009382829422157452 0.0009582464090713993 0.9380533623469052 0.33210724374394857 0.0022209356876915247 8.484473413653015e-05 8.983560085044368e-05 3.992693371130831e-05 0.0 0.0 0.0 0.0 0.0 0.0001696894682730603 0.0034287254324586007 0.2409490632143178 0.6578112054939461 0.05391134224369404 0.0014024335466097041 0.020108201990357646 0.01082019903576455 0.001761775950011479 0.00018965293512871446 0.0 0.0009133286086461775 0.0 0.0 0.0 0.0 0.0 0.0 0.09624886457782258 0.21180739247177666 0.04580118383358454 0.0 0.0 0.0 0.0 0.0 0.0 0.003249054230757713 0.0 0.0 0.0 0.0 0.0 
box_met_057.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004213927028830284 0.002578522015260436 0.00014548081409056934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002106963514415142 0.0 0.0 0.0002106963514415142 0.0002608621494037795 0.0 0.0015049739388679586 0.011618398808060641 0.019333898534657043 0.0035718048149132884 0.028624604317268574 0.01942419697098912 2.0066319184906113e-05 0.005914547579751077 0.14563632806425236 0.9203467459955151 0.8557181484807288 0.4947050000250829 0.5208313476038307 0.4342853129593306 0.8786690010484651 0.94950812435098 1.0 0.9729455851589504 0.92439512589107 0.8427402565478908 0.6609293715730489 0.0047557176468227495 3.0099478777359173e-05 0.0 1.5049739388679587e-05 0.0059797631171020224 0.043779691881668914 0.5614455776340807 0.16891325831874346 0.011698664084800265 0.0017307200296981524 0.003943031719834051 0.0027641354677208174 6.0198957554718347e-05 0.0 0.0 0.0 5.0165797962265287e-05 0.0011638465127245547 0.01104149213149459 0.08478521513602456 0.3551989324718194 0.028112913178053468 0.0032708100271396966 0.01824028413907966 0.007274040704528467 0.0012390952096679527 0.00035617716553208354 0.0 5.518237775849181e-05 1.0033159592453057e-05 0.0 0.0 0.0 0.0 0.0 0.8009421136857313 0.7766769172113837 0.3256914101104149 0.0 0.0 0.0 0.0 0.0 0.0 0.005879431521177492 0.00015049739388679585 0.0 0.0 0.0 0.0 
box_met_058.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008096720828064634 0.016893158270900287 0.002254087094726636 4.997975819792984e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.995951639585967e-06 0.0037884656714030815 0.0 0.0 0.0 0.0 0.0 9.995951639585967e-06 0.0029338118062184814 0.007292046721077964 0.001514386673397274 0.01599852059915734 0.010745648012554915 0.0 0.0032986640410633695 0.020441721102953305 0.4355436048400398 0.6481774881173125 0.25298254207046145 0.1478151348703775 0.045006772257235816 0.7088829024245181 0.8722017582878934 0.9494004928004158 1.0 0.9532139483509179 0.6126768658693229 0.31808117712326506 0.0012894777615065898 0.0 0.0 0.0 0.00034985830738550885 0.011405380820767589 0.8663391326512763 0.06595328891798821 0.002493989934076699 8.996356475627371e-05 0.0010095911155981827 0.0005997570983751581 0.0 0.0 0.0 0.0 0.0 1.9991903279171935e-05 0.0015793603590545829 0.020896536902554465 0.07040648537342377 0.004543160020191822 0.00030987450082716497 0.0045781458509303735 0.0012394980033086599 1.4993927459378952e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7990513841894032 0.9473713146175798 0.7461478101368946 0.0 0.0 0.0 0.0 0.0 0.0 0.07871312118591971 0.003128732863190408 0.0 0.0 0.0 0.0 
box_met_059.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.040093331523024e-05 0.002730550485012144 0.00017600233328807558 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003670905808579862 0.0 0.0 0.0 0.0 0.0 0.0 8.045820950312026e-05 0.0005682361046157869 0.0 0.0007844675426554226 0.0009504125997556082 0.0 0.0 0.0039726240942165635 0.8174101508088565 0.005134239493917862 0.005707504236627594 0.012491137025359422 0.008141365074096983 0.21840380969621997 0.5336139313389755 0.8893196755522702 0.934426559254957 1.0 0.842236537078663 0.9028316261107004 0.01929488436646703 0.0008800116664403779 0.00013074459044257043 0.00022126007613358076 0.011399922558973354 0.0643766248786841 0.7768843564097535 0.3260770085637707 0.015075857005647161 0.002187457570866082 0.009378410045207456 0.009182293159543602 0.00028160373326092096 5.0286380939450165e-06 0.0 0.0 1.0057276187890033e-05 0.0009755557902253333 0.007613358074232755 0.04445316075047395 0.02791397005948879 0.0019008251995112164 0.00149350551390167 0.0010660712759163436 5.531501903339519e-05 5.0286380939450165e-06 1.508591428183505e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.9739617119495527 0.9760888258632915 0.6304755583045444 0.0 0.0 0.0 0.0 0.0 0.0 0.00862914296920965 0.0003369187522943161 0.0 0.0 0.0 0.0 
box_met_060.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00028370920341949885 0.002055553473831841 0.0008190095872298741 0.0 0.0005192413722960639 0.0006316544528962427 0.0 0.0 0.0014774290593166355 0.05685960676833805 0.004560759270064396 0.005551064980113591 0.013671571802516982 0.028547569468607308 0.3328604846609675 0.18537452291353293 0.6901895498659073 0.45946437843595933 0.8047438320013276 1.0 0.9319633212177013 0.5025453533250184 0.008372098002794268 0.002178672562108227 0.003961222840196776 0.6333834731359502 0.9260428989727586 0.957850447778771 0.9341687587990001 0.6874595179084744 0.21987463265011162 0.5916889262409601 0.45020368179603987 0.007023141035592122 0.004073635920796955 0.00029441521109570636 0.0 0.006969610997211085 0.05440257800664843 0.593899716826097 0.7477450471331988 0.43571310040629296 0.11021299602271815 0.06422534004956881 0.006000717302514306 0.003618630594558136 0.0033402743949767413 0.006257661486743286 0.0003479452494767439 0.00023017916503846134 0.00026765019190518757 0.0 0.0 0.0 0.0 0.0 0.6940223006139895 0.38714529658317764 0.02385298510259032 0.0 0.0 0.0 0.0 0.0 0.0 0.00029441521109570636 0.0 0.0 0.0 0.0 0.0 
box_met_061.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.494622351395974e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00025318992937055926 0.04070028114631741 0.008376366830009337 0.001371445450757196 0.0016088110095420956 0.0016246353801277554 0.02511855090963757 0.029670694848112418 0.11858255837874049 0.11219478745232908 0.44622615135482985 0.8444147884017913 1.0 0.8438820345920741 0.10099113307768183 0.014542596568221499 0.0068677768341764206 0.8059246443472711 0.16331805402440117 0.25898164900491083 0.15748413606848788 0.09421302767682416 0.008787800465236495 0.16790184670404734 0.6378012564550245 0.002178488350625854 0.00025318992937055926 0.0 0.0 0.00023736555878489933 0.0028958598171757717 0.018567261487174348 0.030699278936180314 0.011446294723627367 0.0024369530701916333 0.0034075144661121102 0.00030593783132275916 1.5824370585659954e-05 0.0 2.6373950976099926e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6414566860603119 0.23924338409439763 0.043717461137983235 0.0 0.0 0.0 0.0 0.0 0.0 0.0009072639135778375 0.0 0.0 0.0 0.0 0.0 
box_met_062.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0018977832836922428 0.0003426553151110994 0.006025461925722871 0.0016236590316033633 0.08851050370331322 0.4990801022694325 0.8981628403489813 1.0 0.8661219325759772 0.596209705052848 0.46393421017949865 0.9771106249505785 0.6634808508395055 0.02009541632620786 0.027549487334932392 0.029384011175834893 0.03626347557921927 0.69603310577506 0.9525923192493213 0.038988903239410636 0.004117135401565671 3.162972139487071e-05 0.0 0.0006589525290598066 0.004649569045045995 0.012419937267719233 0.008967026015445847 0.00207701837159651 0.0010754105274256042 0.00163420227206832 0.0 0.0 0.0 0.0001107040248820475 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3050897493344579 0.007538416932444187 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_063.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.179448047818899e-05 0.0 0.0009750307346644623 0.007683666115562339 0.09217749798634957 0.9204926024842087 1.0 0.9654023061596507 0.9350226800627411 0.4541841536309297 0.3928578998685828 0.0004610199669337403 0.0011499003772945018 0.010513374878121158 0.31101360803764466 0.8578945695027343 0.9540940692695749 0.5135126542032303 0.02956886684471576 0.000741871211157743 0.0 0.0009750307346644623 0.0089501462546102 0.0032430370087752768 0.00024375768366611557 0.0 0.0 0.0005193098478104201 0.0 0.0 0.0 5.2990800796981644e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004721480351011064 5.299080079698164e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_064.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00012455691472522225 0.0019669612783691347 0.014002273163693735 0.5246181552082955 0.7518670562530166 1.0 0.8399443645780894 0.2695204039795934 0.035446821982219504 0.0 0.00014531640051275929 0.003928732685291385 0.04824504497023609 0.1375679224425611 0.560288141662731 0.4208207262706103 0.017847967905834972 0.0001868353720878334 0.0 0.0003425315154943612 0.004188226257635598 0.0008926578888640928 4.151897157507409e-05 0.0 0.0 2.0759485787537044e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008874680174172086 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
box_met_065.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5912080451478764e-05 0.0 0.00030763355539525607 0.0034900496456910087 0.007765095260321636 0.4536321975643909 0.8843616073322866 0.9547884754105317 1.0 0.20564242372809438 0.31928119828573853 0.0005993550303390334 0.0018882335469088132 0.050128357448975265 0.6425563287647983 0.7596533288072305 0.7959222641829677 0.9269529426740781 0.36302881147367083 0.002519412738150804 0.00044023422582424576 0.004736495947723512 0.04482433063181567 0.008311410022489073 0.0011138456316035134 5.3040268171595875e-06 3.7128187720117114e-05 0.0011881020070437477 0.0 0.0 0.0 0.0004985785208130012 0.0003394577162982136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00037128187720117113 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
