overlap box_map.pcd p2at_met_000.pcd p2at_met_001.pcd p2at_met_002.pcd p2at_met_003.pcd p2at_met_004.pcd p2at_met_005.pcd p2at_met_006.pcd p2at_met_007.pcd p2at_met_008.pcd p2at_met_009.pcd p2at_met_010.pcd p2at_met_011.pcd p2at_met_012.pcd p2at_met_013.pcd p2at_met_014.pcd p2at_met_015.pcd p2at_met_016.pcd p2at_met_017.pcd p2at_met_018.pcd p2at_met_019.pcd p2at_met_020.pcd p2at_met_021.pcd p2at_met_022.pcd p2at_met_023.pcd p2at_met_024.pcd p2at_met_025.pcd p2at_met_026.pcd p2at_met_027.pcd p2at_met_028.pcd p2at_met_029.pcd p2at_met_030.pcd p2at_met_031.pcd p2at_met_032.pcd p2at_met_033.pcd p2at_met_034.pcd p2at_met_035.pcd p2at_met_036.pcd p2at_met_037.pcd p2at_met_038.pcd p2at_met_039.pcd p2at_met_040.pcd p2at_met_041.pcd p2at_met_042.pcd p2at_met_043.pcd p2at_met_044.pcd p2at_met_045.pcd p2at_met_046.pcd p2at_met_047.pcd p2at_met_048.pcd p2at_met_049.pcd p2at_met_050.pcd p2at_met_051.pcd p2at_met_052.pcd p2at_met_053.pcd p2at_met_054.pcd p2at_met_055.pcd p2at_met_056.pcd p2at_met_057.pcd p2at_met_058.pcd p2at_met_059.pcd p2at_met_060.pcd p2at_met_061.pcd p2at_met_062.pcd p2at_met_063.pcd p2at_met_064.pcd p2at_met_065.pcd p2at_met_066.pcd p2at_met_067.pcd p2at_met_068.pcd p2at_met_069.pcd p2at_met_070.pcd p2at_met_071.pcd p2at_met_072.pcd p2at_met_073.pcd p2at_met_074.pcd p2at_met_075.pcd p2at_met_076.pcd p2at_met_077.pcd p2at_met_078.pcd p2at_met_079.pcd p2at_met_080.pcd p2at_met_081.pcd p2at_met_082.pcd p2at_met_083.pcd p2at_met_084.pcd p2at_met_085.pcd p2at_met_086.pcd p2at_met_087.pcd p2at_met_088.pcd p2at_met_089.pcd p2at_met_090.pcd p2at_met_091.pcd p2at_met_092.pcd p2at_met_093.pcd p2at_met_094.pcd p2at_met_095.pcd p2at_met_096.pcd p2at_met_097.pcd p2at_met_098.pcd p2at_met_099.pcd p2at_met_100.pcd p2at_met_101.pcd 
p2at_met_046.pcd 0.300988101686684 0.0 0.0 0.0 0.0 0.0 0.0 2.8018006238676054e-05 6.537534789024414e-05 0.0 9.339335412892019e-06 0.0 0.0 0.0 0.0 2.8018006238676054e-05 0.0001494293666062723 0.00022414404990940843 0.0 0.0 0.0007378074976184695 0.0020826717970749203 0.006808375515998282 0.11428544744755963 0.07352858770569887 0.03184713375796178 0.5403552683191064 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00012141136036759624 0.00014009003119338029 0.0014009003119338029 0.06480564843005772 0.07155798793357865 0.002045314455423352 0.0 0.00030819806862543664 0.0 0.28787567476698356 0.1337486224480266 1.0 0.00106468423706969 0.004464202327362385 0.046743373741524555 0.06619720940657862 0.0 0.0 4.6696677064460095e-05 9.339335412892019e-06 0.0 3.7357341651568075e-05 0.00624801539122476 0.00016810803743205633 0.0 2.8018006238676054e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001027326895418122 9.339335412892019e-05 0.0023815305302874647 0.007060537572146366 0.0760595476025926 0.007574201019855427 0.08844350636008741 0.09775482376674076 0.2809645665614435 0.00046696677064460095 0.0002428227207351925 0.0 0.0 0.0 0.0 8.405401871602816e-05 9.339335412892019e-06 0.0056222799185609955 8.405401871602816e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.603601247735211e-05 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_047.pcd 0.4484649582686742 2.0970515455269892e-05 0.0 0.0002097051545526989 1.0485257727634946e-05 5.2426288638174725e-05 0.0 0.0008073648450278907 0.0007968795873002559 0.0 1.0485257727634946e-05 0.0 0.0 0.0 0.0 5.2426288638174725e-05 0.0009227026800318752 0.003281885668749738 0.003239944637839198 0.033406031120244935 0.2612506815417523 0.023591829887178627 0.008220442058465798 0.01746843937423982 0.08818101748940989 0.06301639894308603 0.014522081952774398 4.1941030910539784e-05 0.0 0.0 0.0 2.0970515455269892e-05 0.00010485257727634945 0.0 0.005232143606089838 0.0007025122677515413 0.011229711026297027 0.0 6.291154636580967e-05 0.000188734639097429 0.0010799815459463995 0.0002097051545526989 0.0 7.339680409344462e-05 0.0 0.0035649876273958813 0.0004718365977435725 0.0012372604118609236 1.0 0.320083462651512 0.3660508325294636 0.17518768611332466 0.0012687161850438284 0.011649121335402425 0.033951264522081956 0.006469404017950761 0.00031455773182904835 0.04064085895231305 0.16577192467390847 0.5186637587551902 0.02943211844147129 0.05106320513358218 0.003439164534664262 0.01902025751792979 0.0342343664807281 0.0017090970096044962 0.0012792014427714634 0.0019607431950677346 0.009279453088956927 0.027335066895944303 0.15483580086398524 0.08659774357253701 0.04882984523759594 0.022721553495784926 0.02138992576437529 0.010044876903074278 0.007088034223881223 0.021274587929371303 0.00035649876273958814 9.43673195487145e-05 0.0 0.0 0.0 2.0970515455269892e-05 0.00039843979365012793 0.021777880300297783 0.023549888856268086 0.018537935662458583 1.0485257727634946e-05 5.2426288638174725e-05 0.0 0.0 0.0 0.0 4.1941030910539784e-05 0.0 0.07085937172335696 0.0 0.00014679360818688924 0.0 0.0 0.0 0.0 
p2at_met_048.pcd 0.45108743700822207 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00012156308018742816 0.0 0.0 0.0 0.0 0.0 0.0 4.420475643179206e-05 0.00019892140394306426 0.000795685615772257 0.0009393510741755813 0.0051388029351958275 0.010697551056493679 0.005658208823269384 0.004155247104588454 0.00412209353726461 0.014598620811599327 0.0031385377066572365 0.0018123950137034744 0.0 0.0 0.0 0.0 2.210237821589603e-05 0.0009172486959596852 2.210237821589603e-05 0.01130536645743082 0.00046414994253381664 0.0058460790381045 3.3153567323844044e-05 0.0006078154009371408 0.11925338166386704 0.14343338343205728 0.00601184687472372 0.0 0.0 0.0 0.17632172221731057 0.12105472548846256 0.0028622579789585358 0.19413623905932278 1.0 0.5646826098488197 0.5325568031120148 0.00016576783661922023 0.00028733091680664837 0.0018013438245955266 0.0004420475643179206 6.630713464768809e-05 0.004895676774820971 0.017184599062859164 0.0887963044823623 0.01158164618512952 0.04801741667403413 0.001414552205817346 0.006752276544956237 0.012819379365219697 0.0006188665900450889 0.0011824772345504376 0.0012487843691981258 0.008863053664574308 0.057300415524710456 0.1082463973123508 0.1324153478914331 0.16520422597471487 0.18001281937936522 0.2115418619043409 0.1821678012554151 0.09617849880647157 0.18780390770046856 0.0006188665900450889 0.0002099725930510123 0.0 0.0 0.0 0.0 0.0005194058880735568 0.05558748121297852 0.05937803907700469 0.10990407567854302 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04624922641676244 0.0 3.3153567323844044e-05 0.0 0.0 0.0 0.0 
p2at_met_049.pcd 0.15090752326841023 0.0 0.0 7.737713616165189e-05 3.31616297835651e-05 0.0 0.0 3.31616297835651e-05 0.00023213140848495566 0.0 1.10538765945217e-05 0.0 0.0 0.0 0.0 0.0004532089403753897 0.0037583180421373774 0.006068578250392412 0.001978643910419384 0.12217849799924833 0.012888820109212301 0.16342051157340878 0.09685406672119913 0.14041739438020914 0.24225675944553754 0.20299338978179648 0.1181327791656534 0.0 0.0 0.0 0.0 0.0 0.00016580814891782548 0.0 0.0027192536422523377 4.42155063780868e-05 0.000552693829726085 0.0 0.00016580814891782548 0.0022218291954988613 0.004720005305860766 7.737713616165189e-05 0.0 0.0 0.0 0.00455419715694294 0.0047421130590498085 0.03201202661773484 0.2588375743373201 0.41679747087303515 1.0 0.5981252625295691 0.00022107753189043398 0.0006632325956713019 0.014160015917582296 0.0011164415360466915 4.42155063780868e-05 0.038224305263856034 0.11536931001702297 0.10094400106117216 0.017984657219286805 0.016039174938650987 0.00034267017443017267 0.0019896977870139058 0.0021776136891207745 6.63232595671302e-05 7.737713616165189e-05 8.84310127561736e-05 0.0013264651913426038 0.004786328565427896 0.01131916963279022 0.011617624300842306 0.01223664139013552 0.0070413193907103225 0.0047752746888333735 0.0043773351314305925 0.004874759578184069 0.0096279265138284 0.0001437003957287821 4.42155063780868e-05 0.0 0.0 0.0 0.0 6.63232595671302e-05 0.0028408462847920764 0.003813587425109986 0.004753166935644331 0.0 0.0 0.0 1.10538765945217e-05 0.0 0.0 0.0 0.0 0.01690137731302368 0.0 5.5269382972608496e-05 0.0 2.21077531890434e-05 0.0 0.0 
p2at_met_050.pcd 0.3016772387638547 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004063297139890291 0.0 0.0 0.0 0.0 0.0 0.0 0.0005982076344838484 0.0017043274114539831 0.0018849183954491072 0.0005304860154856769 0.002765299442425337 0.002460552156933565 0.019334522223977968 0.034662181990564124 0.0570667509424592 0.03339804510259825 0.03378180094358789 0.05962888552789002 0.0 0.0 0.0 0.0 0.0 0.00044019052348811486 2.2573872999390506e-05 0.0026862908869274703 0.0 0.0009593896024740965 9.029549199756202e-05 0.0016591796654552022 0.0370888733379986 0.04072326689090047 0.002595995394929908 0.0 2.2573872999390506e-05 0.0 0.05442560780153051 0.044041626221810876 0.07228154134404839 0.04395133072981331 0.612406600600465 0.5339849658005824 1.0 3.3860809499085755e-05 0.00013544323799634302 0.0009029549199756202 0.00020316485699451456 0.0 0.0015801711099573353 0.012235039165669655 0.004932391250366826 0.0032957854579110137 0.003340933203909795 0.00020316485699451456 0.0003837558409896386 0.0010609720309713538 2.2573872999390506e-05 3.3860809499085755e-05 0.00010158242849725728 0.0009932504119731823 0.004334183615882977 0.005214564662859206 0.011727127023183367 0.019007201065486805 0.03887220930495045 0.02182893519041062 0.037811237273979094 0.031253527167656156 0.038409444908462945 0.0007449378089798866 0.00013544323799634302 0.0 0.0 0.0 0.0 0.00031603422199146707 0.005169416916860426 0.005654755186347321 0.006941465947312581 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013657193164631255 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_051.pcd 0.49524587417274024 0.023980061992125323 0.019739046661640277 0.4129178185473737 0.2372978972941275 0.007550054452542515 0.0004502806400268074 0.18407053698584233 0.0014241434196196699 0.0 8.377314233056883e-05 0.0 0.0 0.0 0.0 0.0 9.424478512188992e-05 0.0012461254921672111 0.022095166289687527 0.006942699170645891 0.01747717181871492 0.00029320599815699087 0.00014660299907849543 1.0471642791321103e-05 0.00014660299907849543 0.0005759403535226606 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000816788137723046 0.00012565971349585322 0.00016754628466113765 3.1414928373963304e-05 1.0 0.5284200385356455 0.2393712825668091 0.4108444332746921 0.2160090474993717 0.1093658373125576 0.0017278210605679819 0.03133115523163274 0.0018848957024377984 0.0 0.0008796179944709727 0.0008272597805143671 0.00010471642791321103 0.000303677640948312 6.282985674792661e-05 0.0 1.0471642791321103e-05 5.2358213956605514e-05 2.0943285582642206e-05 0.00017801792745245873 7.330149953924772e-05 0.0 2.0943285582642206e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0026074390550389543 0.00796892016419536 3.1414928373963304e-05 0.0 3.1414928373963304e-05 5.2358213956605514e-05 0.3270503476585407 0.0 0.00012565971349585322 0.0026074390550389543 0.4418404959370026 0.03060861187903158 0.0 1.0471642791321103e-05 3.1414928373963304e-05 
p2at_met_052.pcd 0.4697038255861785 0.006375976964212258 0.004010695187165776 0.4088646647470177 0.03489304812834225 0.005111065405183053 0.005234471410941999 0.42068078979843687 0.011476758535582065 7.198683669271904e-05 0.0011003702180172768 0.0 0.0 0.0 1.0283833813245577e-05 0.00015425750719868367 0.0027149321266968325 0.04017893870835047 0.3968222953517071 0.061754422048539696 0.11877828054298642 0.025123406005758946 0.0035890580008227065 0.0005039078568490333 0.0029617441382147267 0.0024681201151789387 0.00020567667626491157 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0036918963389551626 0.00031879884821061293 0.0006067461949814891 0.00014397367338543808 0.32720074043603453 1.0 0.5743109831345126 0.3095433977786919 0.1471822295351707 0.3357157548334019 0.08331962155491568 0.13294940353763884 0.012083504730563554 0.0 0.00035993418346359524 0.00044220485396955986 1.0283833813245577e-05 9.255450431921021e-05 1.0283833813245577e-05 0.0 0.0 2.0567667626491154e-05 8.227067050596462e-05 0.0002365281777046483 0.00015425750719868367 0.0 6.170300287947346e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01897367338543809 0.04868366927190457 1.0283833813245577e-05 6.170300287947346e-05 0.00039078568490333196 0.0006067461949814891 0.03246606334841629 0.0 0.0 0.0006787330316742081 0.08638420403126286 0.006016042780748663 6.170300287947346e-05 0.00037021801727684083 0.0005656108597285068 
p2at_met_053.pcd 0.46580694406781364 0.0002912611608263782 0.00028121767252202033 0.11482720178372352 0.01107796759970673 0.0007030441813050508 0.0003213916257394518 0.11398354876615746 0.006960137394920004 4.017395321743148e-05 0.0002611306959133046 0.0 0.0 0.0 0.0 0.00015065232456536805 0.0012855665029578073 0.01329757851496982 0.062018540279409846 0.4779997388693041 0.5107816846947282 0.009531270400835618 0.0027318288187853407 0.0010445227836532185 0.015627667801580845 0.008818182731226209 0.0006829572046963352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.013046491307361e-05 0.056906404732491686 0.0024907850994807515 0.0071409201843984456 0.0009742183655227133 0.14108088021131499 0.44258639910813824 1.0 0.44100957144435404 0.2160555204033465 0.8781624433798347 0.2511072945855555 0.0211214559040646 0.020528890094107487 0.0 0.0017375234766539114 0.0017073930117408379 1.004348830435787e-05 0.0001004348830435787 0.0 0.0 0.0 0.00024104371930458888 0.0005122179035222513 0.0009139574356965661 0.000542348368435325 0.0 0.0003213916257394518 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0009440879006096397 0.0016471320819146907 0.0 8.034790643486295e-05 1.004348830435787e-05 5.021744152178935e-05 0.00584531019313628 0.0 0.0003013046491307361 0.0001707393011740838 0.015918928962407222 0.000994305342131429 2.008697660871574e-05 2.008697660871574e-05 3.013046491307361e-05 
p2at_met_054.pcd 0.49217284330309086 7.176175098672408e-05 0.00014352350197344816 0.024757804090419805 0.0068378697011635655 0.00010251678712389154 0.00012302014454866985 0.01757137731303501 0.0003383053975088421 0.0 3.075503613716746e-05 0.0 0.0 0.0 0.0 0.0 0.00017427853811061562 0.001137936337075196 0.006919883130862679 0.1234507150545902 0.07489876467271515 0.0014352350197344816 0.00034855707622123125 8.201342969911323e-05 0.0013224665538982007 0.0015890102004203189 2.050335742477831e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0251678712389154e-05 0.0028397150033317954 0.0005740940078937926 0.0010866779435132503 0.00016402685939822647 0.4672202573171357 0.33860269619150135 0.5292839202419396 1.0 0.5125941872981701 0.4326208416628223 0.03680352657747706 0.050325490799118355 0.004828540673535291 0.000266543646522118 0.02738223384079143 0.009308524270849352 0.00027679532523450717 0.0011276846583628069 0.0002050335742477831 3.075503613716746e-05 2.050335742477831e-05 0.00021528525296017224 0.0005843456866061817 0.0005843456866061817 9.226510841150239e-05 0.0 7.176175098672408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0004408221846327336 7.176175098672408e-05 0.0 0.0 0.0 0.0 0.03906914757291507 0.0 0.0016915269875442103 0.00019478189553539393 0.22979137833820287 0.0014557383771592598 0.0 0.0 0.0 
p2at_met_055.pcd 0.38291162790697675 5.5813953488372095e-05 1.8604651162790697e-05 0.0060837209302325584 0.006344186046511628 4.651162790697674e-05 9.302325581395349e-06 0.0012930232558139535 0.00031627906976744186 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00013023255813953487 0.0024372093023255813 0.006446511627906977 0.010204651162790698 0.00040930232558139535 1.8604651162790697e-05 0.0 0.00013023255813953487 8.372093023255814e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.511627906976744e-05 0.0 2.7906976744186048e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00042790697674418605 0.0002511627906976744 0.00018604651162790697 0.0 0.26291162790697675 0.17250232558139536 0.13072558139534884 0.6243813953488372 1.0 0.03541395348837209 0.0013674418604651163 0.006009302325581395 0.0021674418604651162 0.0006325581395348837 0.13284651162790698 0.05221395348837209 0.0027813953488372094 0.005358139534883721 0.0005302325581395349 7.441860465116279e-05 0.00028837209302325583 0.0005116279069767442 0.0019906976744186048 0.00012093023255813953 4.651162790697674e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.5813953488372095e-05 7.441860465116279e-05 0.0 0.0 0.0 0.0 0.02318139534883721 0.0 0.01015813953488372 9.302325581395349e-06 0.1625581395348837 3.7209302325581394e-05 0.0 0.0 0.0 
p2at_met_056.pcd 0.5021382785191112 4.76231296015849e-05 5.714775552190188e-05 0.05887171281347925 0.021182768046784962 0.0004952805478564829 9.52462592031698e-05 0.03474583535731634 0.003295520568429675 1.904925184063396e-05 8.572163328285282e-05 0.0 0.0 0.0 0.0 9.52462592031698e-05 0.0004000342886533131 0.02718328237658466 0.0803306950119534 0.580497375965559 0.38314712689659114 0.006048137459401282 0.0013524968806850112 0.0007429208217847244 0.024840224400186683 0.05589050490042004 0.0008572163328285281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.904925184063396e-05 0.024906896781628902 0.004971854730405463 0.025545046718290138 0.0019049251840633958 0.10698059833700031 0.3841376879923041 0.8777228524349706 0.3698888476155099 0.04012724900229543 1.0 0.22478117171948073 0.01362021506605328 0.016639521482793764 2.857387776095094e-05 3.809850368126792e-05 0.00012382013696412073 0.0 0.0 0.0 0.0 0.0 0.0002857387776095094 0.0008667409587488451 0.0014858416435694487 0.000923888714270747 0.0 0.0003714604108923622 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.52462592031698e-06 0.0 0.0003809850368126792 0.0004190835404939471 0.0 0.0 0.0 1.904925184063396e-05 0.011658142126467983 0.0 0.00011429551104380375 4.76231296015849e-05 0.027107085369222125 0.00025716489984855845 0.0 9.52462592031698e-06 9.52462592031698e-06 
p2at_met_057.pcd 0.48241819300299643 0.0 0.0 0.0017958843490167285 0.0004762566229436628 8.929811680193677e-05 2.9766038933978924e-05 0.0038298970095052886 0.001994324608576588 0.0 4.9610064889964876e-05 0.0 0.0 0.0 0.0 3.9688051911971903e-05 0.0013990038298970094 0.015984362907546682 0.03122457484174389 0.484422439624551 0.8392832337824698 0.11969916456650725 0.01234298414462326 0.032702954775464844 0.5760720735022722 0.26702121326374695 0.03648324172008017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9766038933978924e-05 0.0 0.0021530768162244755 0.6771476197090865 0.16783084952275118 0.3100430615363245 0.13624908221379953 0.002659099478102117 0.024725656341158496 0.17319865854384536 0.019000654852856548 0.0008731371420633818 0.31970710217688963 1.0 0.22454507570495902 0.272577540531423 0.0001190641557359157 1.9844025955985952e-05 0.00029766038933978924 0.0001984402595598595 3.9688051911971903e-05 9.922012977992975e-05 0.0 0.00013890818169190166 0.0005159446748556348 0.000803683051217431 0.002897227789573949 0.0013890818169190165 0.00031750441529577523 0.0007639949993054591 2.9766038933978924e-05 0.0001190641557359157 4.9610064889964876e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9766038933978924e-05 0.0002381283114718314 4.9610064889964876e-05 0.0001984402595598595 0.0001190641557359157 0.0 0.0 0.0 9.922012977992976e-06 0.0001190641557359157 0.0 0.0005258666878336277 0.0 0.0002381283114718314 9.922012977992976e-06 0.0 0.0 0.0 
p2at_met_058.pcd 0.47948009174851497 2.3525260248191496e-05 9.410104099276598e-05 0.0015526671763806388 0.0004940304652120214 0.00014115156148914896 0.00014115156148914896 0.0024231018055637242 0.0002470152326060107 0.0 0.00010586367111686174 0.0 0.0 0.0 0.0 0.0 0.00031759101335058517 0.0010703993412927131 0.004316885255543139 0.021031582661883198 0.07604540375227901 0.05601364465094395 0.0011409751220372876 0.0016585308474975004 0.05064988531435629 0.1681938481444451 0.003869905310827501 0.00012938893136505322 0.0 0.0 0.0 0.0 0.0 0.0 0.00016467682173734047 0.00014115156148914896 0.004905016761747927 0.0 0.0 1.1762630124095748e-05 0.00012938893136505322 0.0 0.0 0.0 0.0 0.0003999294242192554 0.00012938893136505322 0.0002234899723578192 0.33467035229077224 0.09951185084985002 0.2158089748867847 0.007775098512027289 0.027265776627653945 0.025936599423631124 0.027148150326412986 0.03300594012821267 0.015056166558842557 0.026818796682938306 0.055566664706228314 1.0 0.9161324472151973 0.012374286890548727 0.031523848732576604 0.038016820561077455 0.025454331588543197 0.012186084808563195 0.01673822266658825 0.001952596600599894 0.009363053578780216 0.02243133564665059 0.042874786802329 0.13844615656060696 0.021760865729577132 0.004622713638769629 0.037852143739340115 0.002881844380403458 0.0023525260248191495 0.00362289007822149 3.528789037228724e-05 0.0 0.0 0.0 0.0 0.0 0.0002823031229782979 0.007775098512027289 0.006104805034405693 0.0021643239428336177 0.0006704699170734576 0.0002705404928542022 0.0 0.0 0.0 0.0 0.0015409045462565429 3.528789037228724e-05 0.0246191848497324 1.1762630124095748e-05 0.014268070340528143 0.0003411162735987767 0.0 0.0 0.0 
p2at_met_059.pcd 0.2851664262793636 0.0 0.0 0.0009950916266952894 0.00011180804794329096 0.00012298885273762005 8.944643835463277e-05 0.002247341763660148 0.0007602947260143785 0.0 2.2361609588658192e-05 0.0 0.0 0.0 0.0 2.2361609588658192e-05 0.0005366786301277966 0.002079629691745212 0.010163351558045148 0.029629132704972104 0.07102047205357842 0.05254978253334675 0.005009000547859435 0.011415601695010007 0.15372488511723073 0.03277093885217858 0.0044723219177316385 0.0002795201198582274 0.0 0.0 0.0 0.0 0.0 0.0 0.0005925826540994421 0.0007491139212200494 0.0020349064725678954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00015653126712060735 0.0 0.0 0.37937588747638057 0.28795044667315156 0.2730687954918995 0.009716119366271984 0.015977370051096278 0.017184896968883822 0.029573228681000457 0.018493051129820325 0.002672212345844654 0.029125996489227295 0.13858607542570914 0.6353156900233679 1.0 0.01645814465725243 0.009011728664229252 0.022182716711948925 0.025279799639978087 0.008799293373136998 0.013797113116202105 0.0034772302910363487 0.015496595444940127 0.03577857534185311 0.04756314359507598 0.2547322756291998 0.04673576404029562 0.003857377654043538 0.14870470376457698 0.0033095182191214124 0.0015541318664117443 0.0002571585102695692 0.0 0.0 0.0 0.0 0.0 0.0 7.826563356030368e-05 0.004416417893759993 0.007312246335491229 0.00023479690068091102 0.00038014736300718925 0.00010062724314896186 0.0 0.0 0.0 0.0 7.826563356030368e-05 0.0 0.03273739643779559 0.0 0.0020684488869508826 2.2361609588658192e-05 0.0 0.0 0.0 
p2at_met_060.pcd 0.44775434968304634 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7983185721350537e-05 0.0004405880501730882 1.7983185721350537e-05 8.991592860675269e-06 8.991592860675269e-06 3.5966371442701074e-05 8.991592860675269e-06 0.0 0.00025176460009890755 0.0 0.0 0.0 1.7983185721350537e-05 0.00021579822865620645 0.0 0.007148316324236839 0.0009441172503709032 0.02085150384390595 0.0 7.193274288540215e-05 2.6974778582025806e-05 0.0002967225644022839 8.991592860675269e-05 0.0 0.0 0.0 0.0002787393786809333 0.00013487389291012904 3.5966371442701074e-05 0.11327608685878704 0.19224924695409792 0.11637818639572 0.08752416490581306 0.0 0.0 0.0 0.0002967225644022839 0.0005394955716405161 2.6974778582025806e-05 0.00017983185721350537 0.01556444724182889 0.01578923706334577 1.0 0.2905902980713033 0.3425796879917277 0.3659308546509014 0.10493188868408039 0.1437575866564762 0.14123094906262645 0.2532482129209189 0.2604324956165985 0.6392033448725442 0.4303286427190577 0.18319471294339792 0.11584768241694016 0.04681023243267545 0.026875871060558377 0.001708402643528301 0.041037629816121926 0.00013487389291012904 1.7983185721350537e-05 0.0 0.0 0.0 0.0 0.0003416805287056602 0.08514139279773413 0.07428854021489907 0.02942049184012948 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.991592860675269e-06 0.5110461718293395 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_061.pcd 0.4686344990049145 0.0 0.0 1.0153933633889769e-05 2.0307867267779538e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00020307867267779537 0.0 0.0 0.0 1.0153933633889769e-05 0.0 0.0 0.00014215507087445676 0.0 0.0 0.0 0.0 4.0615734535559076e-05 0.0 0.006244669184842208 0.002284635067625198 0.0022643272003574186 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.005472970228666585 0.0014824743105479063 0.0004467730798911498 0.0002335404735794647 0.0026603306120791194 0.0008224686243450713 0.0031680272937736078 0.036686162219243736 0.3214430770480484 1.0153933633889769e-05 4.0615734535559076e-05 0.005056658949677105 0.002061248527679623 0.12006011128711262 1.0 0.7696580155152106 0.04920596238982982 0.04930750172616872 0.031934121278583326 0.004884042077900979 0.006305592786645546 0.010011778563015312 0.06140083668413143 0.010011778563015312 0.0018074001868323788 0.000528004548962268 0.0016855529832257017 6.0923601803338614e-05 0.00020307867267779537 0.00047723488079281915 0.0 0.0 0.0 0.0 0.0 0.0 3.0461800901669307e-05 0.0007716989561756224 0.0006904674871045042 0.0001624629381422363 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.076966816944884e-05 0.16842329718532958 0.0 0.003635108240932537 0.0 0.0 0.0 0.0 
